EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,EMB_51,EMB_52,EMB_53,EMB_54,EMB_55,EMB_56,EMB_57,EMB_58,EMB_59,EMB_60,EMB_61,EMB_62,EMB_63,EMB_64,EMB_65,EMB_66,EMB_67,EMB_68,EMB_69,EMB_70,EMB_71,EMB_72,EMB_73,EMB_74,EMB_75,EMB_76,EMB_77,EMB_78,EMB_79,EMB_80,EMB_81,EMB_82,EMB_83,EMB_84,EMB_85,EMB_86,EMB_87,EMB_88,EMB_89,EMB_90,EMB_91,EMB_92,EMB_93,EMB_94,EMB_95,EMB_96,EMB_97,EMB_98,EMB_99,EMB_100,EMB_101,EMB_102,EMB_103,EMB_104,EMB_105,EMB_106,EMB_107,EMB_108,EMB_109,EMB_110,EMB_111,EMB_112,EMB_113,EMB_114,EMB_115,EMB_116,EMB_117,EMB_118,EMB_119,EMB_120,EMB_121,EMB_122,EMB_123,EMB_124,EMB_125,EMB_126,EMB_127,EMB_128,FID
0.076222494,-0.062178873,0.07240187,-0.087715514,-0.23617952,-0.009653825,-0.0025951324,-0.16912806,-0.21862677,0.07766532,-0.050272286,-0.00042589518,-0.05127721,0.14728719,-0.006996854,0.040005084,0.05912898,-0.12624715,0.02674121,-0.016933449,0.040577494,-0.04890336,-0.109694384,-0.02260917,0.19380139,-0.031636685,0.0236459,0.11032499,0.10899339,0.11438238,0.026814695,0.042030558,0.013131815,-0.008096768,0.04238264,-0.02016091,-0.02282012,-0.095418766,0.059592787,-0.021955183,-0.022231523,0.10220088,-0.087072544,0.02815968,0.048391405,-0.048445977,-0.076114364,0.17809233,-0.011195348,0.049427874,0.06987302,-0.024921428,0.079959065,-0.068845466,0.13646238,-0.0024171378,0.0033375479,0.043690544,0.15164228,0.06407909,0.065439716,-0.0064760037,0.08566513,0.02468738,-0.013055998,0.1453804,-0.050962314,0.053419933,0.029122109,0.040205143,-0.09126067,0.06115502,0.0700232,-0.093075976,-0.15258537,0.012639993,0.053028695,-0.0169446,0.17880215,0.043063827,-0.14717843,0.06348057,0.0011495382,0.103727005,0.11850038,-0.11079884,-0.016202327,-0.095050216,0.059753742,-0.0210826,0.10936419,0.16266695,0.0012134612,0.12525876,0.10221641,0.042275142,0.16599438,0.017943786,-0.043617547,-0.013921201,0.110800795,0.024018146,0.04346972,0.053229764,-0.10504843,-0.04031215,-0.038005374,0.09840122,-0.046678063,-0.063334495,0.008375247,-0.11441009,0.13441816,-0.048047043,0.02899823,0.0076814992,0.18506789,0.20041174,0.02106398,0.009344283,0.17042165,0.12646514,0.066571586,-0.11779961,0.030951198,0.015067105,0.001524761,-0.17024316,71
-0.07924712,-0.052748993,-0.055900946,-0.08910023,-0.03475823,-0.018324273,0.0052829715,-0.12878804,-0.14649804,0.071374126,-0.11067566,0.14301656,-0.15495905,-0.1250823,-0.05473178,0.05456638,0.07753293,-0.018404096,-0.015858386,-0.07841192,0.07496101,-0.08209672,-0.12920143,-0.093590416,-0.09101876,0.011597402,-0.0003330394,0.048556536,-0.073346086,0.16444558,0.04962775,0.07987031,-0.0012085909,-0.08514747,-0.0070423535,0.01767043,-0.08547494,0.006648423,0.13648374,-0.022464,-0.044911373,-0.025835246,-0.029635286,0.049832903,0.14857787,-0.022563813,-0.027286774,0.09001188,-0.10336224,0.10192543,-0.10459105,0.058710877,0.06043526,-0.111900866,0.018849956,0.18308909,-0.164795,0.013510349,0.13925457,0.024629692,-0.079296365,-0.14850198,-0.07299749,0.03890637,0.06936417,0.038704958,-0.037306745,-0.004143743,-0.008198889,0.0082905,0.08190594,-0.02168913,0.03784183,-0.0356391,0.15967372,-0.084407054,0.025967602,0.009369488,-0.103025176,0.009734361,-0.07069231,-0.036209375,-0.101995684,0.08505754,0.06476891,0.0042086765,-0.06680867,-0.13564315,-0.13778697,0.02279143,-0.043042593,-0.055499252,-0.04542457,-0.04819202,0.025334496,-0.06137691,0.0021236439,-0.040306747,-0.06785847,0.033563927,-0.042615768,0.029857783,0.065219976,-0.047014922,-0.19806446,-0.140113,0.07529843,-0.041072216,-0.023765957,0.040243886,0.07056351,0.082805455,0.055109836,0.13259777,0.08925762,0.03745813,0.10100674,0.20501915,-0.18472897,0.09422198,0.22390775,-0.050888862,0.16658095,-0.04195049,-0.24282882,-0.03992364,0.033696506,0.051107615,91
-0.021933239,-0.07119531,0.010768762,-0.06888304,-0.02518113,-0.025507692,0.03392921,-0.119815946,-0.17952427,0.08244801,-0.0146549195,0.1534933,-0.076383285,-0.17320816,-0.018197622,0.056741986,0.10745612,-0.09201489,0.022652056,-0.07682088,0.026332833,-0.11377894,-0.04414731,-0.08942374,-0.068770565,-0.026032282,0.007832367,0.09860987,-0.06537563,0.15086934,0.06635905,0.05297182,-0.032339554,-0.055401027,-0.017924627,0.013883235,-0.09894805,0.05316986,0.15229642,-0.008782496,-0.06474195,0.0161492,-0.045189757,0.059221197,0.138731,0.0345571,-0.060424738,0.042811755,-0.008998149,0.07267013,-0.06647088,0.036466293,0.0678807,-0.117445685,-0.022137374,0.19299006,-0.19682665,0.032960158,0.14335681,-0.0015897421,-0.094337344,-0.15202583,-0.039578423,-0.029360361,0.024623917,-0.016412014,-0.053398144,-0.06174849,-0.04016721,0.07737276,0.044154737,-0.0132178,0.017781511,-0.055813476,0.11463064,-0.066639066,-0.011042704,0.080539405,-0.14493345,0.033896882,-0.030710563,-0.056734446,-0.111709826,0.048577294,0.019056464,-0.06021131,-0.035213307,-0.18810765,-0.21384312,-0.009136778,0.0031394833,-0.070772424,-0.09196187,-0.053629484,0.061631244,-0.08554563,0.010143346,-0.06154655,-0.05435747,0.021807268,-0.06662423,0.013038752,0.0853831,-0.01775795,-0.17017055,-0.004229919,0.07806326,-0.065462515,-0.085329965,0.0033216109,0.08639288,0.098529845,0.021847654,0.07588903,0.16164452,0.105005085,0.073053166,0.10797245,-0.20774424,0.047075707,0.20473719,-0.13642631,0.16043204,0.0037360576,-0.20448373,-0.10830041,-0.021254104,0.057644278,91
-0.08615423,-0.05898,0.031173876,-0.046842743,-0.034650426,-0.015183272,0.02011317,-0.092777975,-0.16688564,0.024905266,-0.090439156,0.1472438,-0.12992664,-0.09795958,-0.0401008,0.08929027,0.085439056,-0.035357628,0.043573163,-0.06871098,0.029948685,-0.03905652,-0.07675283,-0.093021214,-0.07009805,-0.02067456,-0.023519155,0.059089534,-0.026672985,0.13622007,0.062414363,0.015985096,-0.0016384984,-0.04499998,-0.029906748,0.050113555,-0.10134814,0.022748338,0.115927294,-0.044354815,-0.06685205,-7.5125195e-06,-0.072511785,0.036911074,0.13972135,0.047195923,-0.05907328,0.047180627,-0.07418673,0.093522064,-0.06772196,0.084331244,0.0627058,-0.10792693,-0.035141848,0.22292492,-0.18963738,0.027952334,0.12545556,0.05136267,-0.07922583,-0.13324222,-0.052365452,0.0406152,0.07255297,-0.026606005,0.0036790897,-0.019590294,-0.030251706,0.0770591,0.09111423,-0.012107585,0.0026060431,-0.032201942,0.1513978,-0.06426537,-0.0032538455,0.060001507,-0.14409526,0.0440343,-0.04475883,-0.04326469,-0.0994153,0.06500985,0.04670768,-0.05059371,-0.014140353,-0.15806882,-0.23285832,-0.032943003,-0.006296713,-0.037430026,-0.05712376,-0.073806845,0.00067219016,-0.109238535,-0.009421828,-0.040432412,0.0051804,0.0632905,-0.09776365,0.064102516,0.0758678,-0.008370526,-0.154808,-0.072771855,0.03921263,-0.05288997,-0.09448987,-0.02539618,0.04461695,0.101851456,0.05363061,0.09556435,0.1474426,0.071387134,0.1425585,0.18810856,-0.21474947,0.08201626,0.22380894,-0.10136426,0.15926309,0.0074499585,-0.17985253,-0.09176725,-0.03846546,0.11125931,91
-0.048262063,-0.056807015,-0.039564226,-0.08780379,-0.05565606,0.00029604312,-0.05129551,-0.12355462,-0.14889008,0.020086993,-0.0978544,0.12949386,-0.12089142,-0.1139248,-0.025597366,0.02939544,0.09068676,-0.07544026,-0.008020514,-0.07428704,0.025299812,-0.07616044,-0.09280729,-0.090327404,-0.06957069,-0.010803328,-0.021505434,0.09028695,-0.059710573,0.13665602,0.057167765,0.063716836,-0.0049454616,-0.08290481,0.014659514,0.04623103,-0.101177104,0.024408052,0.1790387,0.010696456,-0.053738773,-0.033238035,-0.05323651,-0.017141832,0.14867717,-0.029856158,-0.02200684,0.11593893,-0.10095068,0.105270565,-0.075496145,0.096116774,0.08492395,-0.11179735,0.016787838,0.19977272,-0.16643468,0.011659074,0.16525759,0.022591172,-0.05215282,-0.21205589,-0.04376372,0.025031272,0.05677392,0.009603005,-0.011602988,-0.038218,-0.05818898,0.003898257,0.055721667,-0.06858565,0.04746422,-0.049473204,0.1312854,-0.06987927,0.018639473,0.040537577,-0.117015444,-0.022480164,-0.033423454,-0.02774696,-0.09037128,0.13579054,0.059818994,-0.04451826,-0.022645501,-0.18115738,-0.17056973,-0.0010855803,-0.033098273,-0.07640771,-0.06883667,-0.09736004,0.024672003,-0.019026127,-0.0150065385,-0.05004584,-0.09180043,0.037419256,-0.07711377,0.024948096,0.06992537,-0.00651181,-0.19520773,-0.089694634,0.068278335,-0.012834556,-0.004850501,0.0026022415,0.069751404,0.077891305,0.05763551,0.10709492,0.13176933,0.027792241,0.095133126,0.18164077,-0.18362647,0.055711336,0.21223758,-0.11114162,0.16911477,-0.026633548,-0.1881512,-0.04221237,0.01569332,0.048419356,91
-0.051339652,0.006038098,-0.069176376,-0.070411526,-0.047659554,-0.014602505,-8.345474e-05,-0.18416387,-0.15413152,0.02384158,-0.123251125,0.15015984,-0.16354635,-0.15781,-0.06774172,0.01649786,0.07599346,-0.032619655,0.013157874,-0.0940786,0.016535304,-0.061746012,-0.122324005,-0.086132094,-0.06864273,0.03469508,-0.03221435,0.045633312,-0.03913775,0.16032334,0.069012016,0.027474063,0.010420552,-0.069441,0.04992067,0.020048779,-0.09596149,0.0034866047,0.18115833,0.00016175158,-0.0603161,-0.0076147164,-0.098261826,0.06135,0.16493936,-0.043909624,-0.059586074,0.16192381,-0.1063151,0.11206487,-0.0799754,0.055236865,0.087655395,-0.06601966,0.029770115,0.2216299,-0.10950443,-0.045157515,0.11745878,0.047135737,-0.058483243,-0.22114387,-0.0349787,-0.007959243,0.052452043,0.073312566,-0.048072588,-0.021517992,-0.02820259,0.0069640605,0.07334393,-0.040178157,0.003848981,-0.038435068,0.14589897,-0.09393619,0.014599001,0.051390003,-0.06205196,-0.0036405185,-0.03616912,-0.020559078,-0.09841256,0.09276166,0.09304319,-0.0056170067,-0.05853968,-0.13927937,-0.12828831,0.044115383,-0.052711163,-0.046736922,-0.040749058,-0.08072432,0.013699051,-0.034538694,0.0016279238,-0.061271124,-0.092352636,0.014067444,-0.053240784,0.01765706,0.08126986,0.0128890425,-0.18453695,-0.11513658,0.04240327,-0.015807705,-0.030278543,-0.0312682,0.0552981,0.06676252,0.03506351,0.12278102,0.09431604,0.0372299,0.07456507,0.18761547,-0.11148092,0.09050776,0.2246801,-0.08666988,0.16729878,-0.06691013,-0.20240453,-0.018097935,0.02042878,0.027683878,91
-0.11264138,-0.07113728,-0.010708256,-0.058832373,-0.052673433,0.014604648,-0.011675531,-0.055226285,-0.18042137,-0.007287308,-0.050074033,0.1602976,-0.12972184,-0.1755361,0.011400656,0.12730351,0.0678594,0.013274672,0.038298074,-0.048498362,0.04916995,-0.057245836,-0.10052603,-0.09043239,-0.13747875,0.001986012,-0.0543208,0.08951016,0.00035693403,0.14109136,0.050219998,0.018788977,0.053571377,-0.096405074,0.0051307953,0.031126315,-0.11454978,-0.019018117,0.11312215,-0.044371437,-0.033883344,0.01931243,-0.045434784,-5.1057938e-05,0.16126364,0.027865402,-0.021431116,0.052412108,-0.07370567,0.09861709,-0.036796156,0.04751373,0.07756401,-0.07324762,-0.00039754156,0.24896683,-0.1646211,0.0076119294,0.09472298,0.08598122,-0.03593884,-0.11420423,-0.013323817,0.08137117,0.08293684,0.010347892,0.045530222,-0.013526069,-0.004427737,0.05933215,0.09830601,-0.012893855,0.0024285587,-0.010621597,0.20951094,-0.057245634,-0.033193376,0.09534778,-0.12564257,0.07405983,-0.08736868,-0.050825905,-0.11970595,0.004225042,0.08756953,-0.06668487,-0.047302358,-0.10210845,-0.18342754,-0.037860144,-0.0028248571,0.0006193875,-0.037179805,-0.026153738,-0.016683467,-0.11449069,-0.019937813,-0.05296634,-0.05789539,0.04462178,-0.07105886,0.010953802,0.09893825,0.0469994,-0.1010846,-0.11166177,0.04623556,-0.06001654,-0.07580259,0.07385417,0.04384218,0.1149271,0.025538912,0.10586082,0.075922795,0.017778702,0.12454102,0.20414701,-0.17669508,0.029368768,0.19828226,-0.07463862,0.21197525,0.019838633,-0.16597718,-0.093524545,-0.072914824,0.09980765,91
-0.061453678,-0.06567816,-0.013594795,-0.038618248,-0.044066668,-0.020908186,0.0034071011,-0.040653903,-0.17333454,-0.038832296,-0.041125648,0.1772982,-0.10065456,-0.15671909,-0.05389645,0.024664866,0.11631321,-0.08325764,0.0010644477,-0.06241195,-0.037837934,-0.045937877,-0.081923164,-0.07986081,-0.13113484,-0.017737776,-0.03091397,0.09802027,-0.016991392,0.09823632,0.06286038,0.038141813,-0.012227608,-0.075414024,-0.015957471,0.015116517,-0.1102643,0.03380003,0.12917396,-0.00019340172,-0.08921767,-0.0077536404,-0.0646297,0.03279007,0.1286945,0.028543644,-0.005601755,0.09385561,-0.0746262,0.14289239,-0.029484766,0.08477467,0.11139925,-0.09254489,-0.010317581,0.2620205,-0.20812881,0.004397136,0.093224466,0.045073826,-0.12106137,-0.15882418,-0.0663508,0.037821267,0.08280412,0.0036682887,-0.04069626,-0.014990528,-0.06558877,0.015450694,0.049465712,-0.038854823,0.03491528,-0.036223363,0.14797455,-0.039640684,-0.03873335,0.07098668,-0.14246328,0.0027335421,-0.0473434,-0.045254536,-0.12320519,0.030486163,0.086956315,-0.08380953,-0.014659442,-0.13304137,-0.17638499,0.0013555908,-0.020710023,-0.04175079,-0.08304094,-0.11922461,0.052827906,-0.055595618,0.022320116,-0.057028674,-0.023487438,0.004236771,-0.04279053,0.032891385,0.10665566,0.027443774,-0.1505949,-0.04202662,0.12807764,-0.044955805,-0.025378069,-0.0829225,0.07944278,0.11575597,0.039349042,0.07889277,0.13036892,0.0625373,0.09402775,0.20984147,-0.142474,0.02376634,0.17264685,-0.13538904,0.16243578,0.030803178,-0.17092422,-0.08175063,-0.07178488,0.08877759,91
-0.047531065,-0.06303909,-0.031484123,-0.09874853,-0.06041395,-0.017142145,-0.042115033,-0.14769003,-0.124385424,-0.024375074,-0.09073087,0.16151205,-0.13965647,-0.15676022,-0.016181832,0.026136307,0.10681328,-0.0058625513,0.002780473,-0.04381521,0.035405714,-0.06715937,-0.13323599,-0.07444196,-0.061942477,0.0133843655,-0.045256007,0.07055691,-0.0070710005,0.1359282,0.08979591,0.040628206,0.023205016,-0.08728735,0.029876225,0.018982971,-0.15106824,0.0153703075,0.13975477,0.043458603,-0.084689364,-0.010255223,-0.055244572,-0.0005994054,0.12771067,-0.062124077,-0.014850922,0.15312022,-0.111194,0.12856914,-0.029539658,0.06305671,0.10514631,-0.103181966,0.056828413,0.18406856,-0.12580469,-0.002025866,0.113593355,0.081317395,-0.016857542,-0.23046014,-0.045466825,0.048359822,0.09665303,0.042860266,0.008854065,-0.013290532,-0.03716209,-0.010278175,0.04409759,-0.105698764,0.05063241,-0.069031395,0.16495234,-0.07167129,0.037022382,0.04574738,-0.1313804,-0.010974647,-0.090306535,-0.019689292,-0.09447975,0.102758415,0.083754204,-0.012073074,-0.036171388,-0.17902899,-0.11422559,0.028270459,-0.022790315,-0.03696006,-0.05869027,-0.10915041,0.024951987,-0.02128511,-0.04107542,-0.053874243,-0.092745535,0.009289937,-0.024919836,0.038694546,0.12143329,0.009991134,-0.16201796,-0.120225005,0.046837542,0.0036937555,0.017330559,-0.057917107,0.042831838,0.09199942,0.029860707,0.10335187,0.120850265,0.000211843,0.07896979,0.23159835,-0.10770913,0.059932344,0.20656702,-0.08768486,0.1549222,-0.0555784,-0.1586873,-0.04897348,-0.046058126,0.04294847,91
-0.031352907,-0.03146584,-0.054823462,-0.06597274,-0.024146339,-0.019241879,0.006905962,-0.12408196,-0.13978805,-0.013654133,-0.09620402,0.1518392,-0.12874687,-0.15291649,0.011819131,0.0488198,0.09317861,-0.016778406,0.030312423,-0.051633205,0.01163882,-0.03524563,-0.120319195,-0.068650685,-0.03312366,0.01856638,-0.0517679,0.07661002,-0.0067126956,0.14050497,0.10409016,0.052233152,-0.0173949,-0.08582154,-0.0047751903,0.006246741,-0.114817716,0.02749945,0.15063347,0.010798915,-0.07698837,0.035957098,-0.03994656,-0.010553025,0.14301951,0.03873431,-0.044317365,0.096133515,-0.101508126,0.1695376,-0.060430825,0.07955631,0.11374832,-0.08260583,0.0060765576,0.18990083,-0.17408279,-0.012669222,0.12414717,0.07459069,-0.020025155,-0.17763594,-0.054967646,0.05448475,0.094099715,0.00029184716,0.0028509037,-0.0281836,-0.026563564,-0.0029202225,0.07793519,-0.052957173,0.026340952,-0.055629507,0.14153425,-0.0688519,0.021033814,0.07101008,-0.13449845,0.026257563,-0.08085658,0.0015861471,-0.106836274,0.06462773,0.07200986,-0.04498071,-0.022432039,-0.17963205,-0.17207566,0.00055825606,-0.0036946272,-0.025110463,-0.07817658,-0.08711691,0.028723609,-0.06511297,-0.028054353,-0.036859024,-0.07367329,0.018988583,-0.045310237,0.05128022,0.11964017,-0.02627398,-0.18762453,-0.09560344,0.03566851,-0.0074134534,-0.03172914,-0.051774867,0.028760321,0.09317505,0.046009146,0.08342483,0.1428997,0.049334615,0.08082314,0.21948893,-0.14969103,0.0900532,0.21903549,-0.083838604,0.18641321,-0.03283024,-0.17900532,-0.08675994,-0.050765123,0.051241018,91
-0.067116685,-0.056232262,-0.076294884,-0.031028837,-0.0022874577,-0.032387376,-0.015883649,-0.06445101,-0.14908181,0.015390908,-0.04285683,0.13709159,-0.14920717,-0.12535982,-0.053362552,0.03932656,0.09081996,-0.05385671,-0.018037941,-0.07543844,-0.03509198,-0.06894207,-0.07305508,-0.08242719,-0.11292657,-0.03520361,-0.035192374,0.06879184,-0.07947343,0.14338908,0.08183753,0.039701827,-0.032949474,-0.057929207,-0.015464011,0.032427665,-0.09900801,0.045610856,0.16316429,0.005574943,-0.042496108,-0.026449654,-0.055561345,0.015884181,0.13373886,0.0006893087,-0.011069804,0.090413414,-0.08439989,0.16955663,-0.09594416,0.08870448,0.13508366,-0.079815134,-0.02235724,0.22824672,-0.20549148,-0.044708118,0.14927787,0.043318972,-0.07707989,-0.14830454,-0.0593783,0.03722053,0.10172169,-0.022601692,-0.057249546,-0.007644299,-0.059894305,0.0029374147,0.02287806,-0.028935535,0.04471569,-0.03825338,0.13099968,-0.049984217,0.0019196434,0.049241047,-0.12005143,-0.032447357,-0.04152469,-0.050929975,-0.13245283,0.07389506,0.092244044,-0.07975325,-0.04738207,-0.12206365,-0.17390835,0.046698175,-0.025387384,-0.03888333,-0.087097995,-0.08598951,0.030632265,-0.07388667,0.023052026,-0.033427134,-0.05256048,0.026603403,-0.048866965,0.033319037,0.076879054,-0.021921502,-0.12648381,-0.057069317,0.10494653,-0.013294171,-0.06608413,-0.07165698,0.122379005,0.12702939,0.042576745,0.094700746,0.12120764,0.038421202,0.0830069,0.186842,-0.16031907,0.092536576,0.18165332,-0.13654259,0.13774756,0.011423605,-0.21333879,-0.09908195,-0.03422434,0.06889364,91
-0.07607858,-0.06271851,-0.0018357696,-0.05683483,-0.042574894,-0.0065800636,-0.02670067,-0.09947556,-0.15824679,0.035613783,-0.04762348,0.144359,-0.14525758,-0.11881558,-0.044612627,0.031211456,0.11063281,-0.011354822,0.0016709379,-0.08387744,0.016468726,-0.079888515,-0.07698811,-0.0983423,-0.06873404,-0.034753855,-0.05138833,0.07327218,-0.045015782,0.12155485,0.058648717,0.045491684,-0.045548618,-0.03908172,0.0046495227,0.020498695,-0.08941553,0.0639314,0.15138073,-0.027999515,-0.037275452,-0.019526519,-0.046353254,0.055863477,0.12839834,0.011482395,-0.030813728,0.04618119,-0.042684045,0.12019075,-0.0797071,0.061809096,0.10853001,-0.119328685,-0.024825219,0.23885868,-0.19232865,-0.045276087,0.14823756,0.04016663,-0.049279995,-0.12382316,-0.064792566,0.033083092,0.0675305,-0.002024166,-0.03933595,-0.031126538,-0.03865959,0.03604878,0.03286942,-0.02381509,0.030459998,-0.07478783,0.17547432,-0.06541982,0.011347386,0.03571347,-0.1507753,0.022359435,-0.028579304,-0.070174344,-0.13946195,0.090858355,0.07778733,-0.04504731,-0.048242226,-0.1454588,-0.19243956,0.014033176,-0.017972108,-0.045611896,-0.09697465,-0.08313034,0.042424746,-0.0886779,0.031148616,-0.05984533,-0.018313691,0.01756152,-0.053271137,0.056775615,0.06968055,-0.026142024,-0.1268106,-0.030298177,0.07643324,-0.0564855,-0.06482754,-0.04586612,0.1038828,0.115776986,0.008753424,0.09583035,0.122019716,0.0504572,0.08412101,0.18353276,-0.20716839,0.08846852,0.19158979,-0.13088007,0.17054364,0.009715946,-0.21848816,-0.09374758,-0.017835177,0.08323411,91
